ID_0,continent,country,stressor,prop
40,Asia,Cambodia,ocean_broiler_water,0.04131914191414568
41,Africa,Cameroon,ocean_broiler_water,0.06249492550593248
42,Americas,Canada,ocean_broiler_water,0.007754832733829431
43,Africa,Cabo Verde,ocean_broiler_water,4.5699253978899204e-7
45,Americas,Cayman Islands,ocean_broiler_water,0
48,Americas,Chile,ocean_broiler_water,0.0031300251658114885
49,Asia,China,ocean_broiler_water,0.11701170109332105
50,Oceania,Christmas Island,ocean_broiler_water,0
52,Oceania,Cocos (Keeling) Islands,ocean_broiler_water,0
53,Americas,Colombia,ocean_broiler_water,0.03606100799906537
54,Africa,Comoros,ocean_broiler_water,4.344056931672203e-6
55,Oceania,Cook Islands,ocean_broiler_water,0
56,Americas,Costa Rica,ocean_broiler_water,0.0010692386444340664
57,Africa,Côte d’Ivoire,ocean_broiler_water,0.037368556336728136
58,Europe,Croatia,ocean_broiler_water,0.08950317457740607
59,Americas,Cuba,ocean_broiler_water,0
60,Americas,Curaçao,ocean_broiler_water,0
61,Asia,Cyprus,ocean_broiler_water,0.0018326397231764368
64,Europe,Denmark,ocean_broiler_water,0.07066067621578065
65,Africa,Djibouti,ocean_broiler_water,1.5729631722343613e-8
66,Americas,Dominica,ocean_broiler_water,3.0129648754216227e-5
67,Americas,Dominican Republic,ocean_broiler_water,0.013153994998079606
68,Americas,Ecuador,ocean_broiler_water,0.031313418581071735
69,Africa,Egypt,ocean_broiler_water,0.004848371130114097
70,Americas,El Salvador,ocean_broiler_water,0.11856237344279243
71,Africa,Equatorial Guinea,ocean_broiler_water,4.384832661403905e-6
72,Africa,Eritrea,ocean_broiler_water,0.004370149190373891
73,Europe,Estonia,ocean_broiler_water,0.06897739820335928
75,Americas,Falkland Islands (Malvinas),ocean_broiler_water,0
76,Europe,Faroe Islands,ocean_broiler_water,0
77,Oceania,Fiji,ocean_broiler_water,7.586462540195507e-5
78,Europe,Finland,ocean_broiler_water,0.011273089966692396
79,Europe,France,ocean_broiler_water,0.29505457368701576
80,Americas,French Guiana,ocean_broiler_water,1.2124631786325253e-5
81,Oceania,French Polynesia,ocean_broiler_water,0
83,Africa,Gabon,ocean_broiler_water,0.0032305234557067184
84,Africa,Gambia,ocean_broiler_water,0.050689675110286575
85,Asia,Georgia,ocean_broiler_water,0.01708249993435877
86,Europe,Germany,ocean_broiler_water,0.18870469040885018
87,Africa,Ghana,ocean_broiler_water,0.03967674050233523
88,Europe,Gibraltar,ocean_broiler_water,0
89,Europe,Greece,ocean_broiler_water,0.018674809413189337
90,Americas,Greenland,ocean_broiler_water,0
91,Americas,Grenada,ocean_broiler_water,2.1996054055069334e-5
94,Americas,Guatemala,ocean_broiler_water,0.1749845210458854
95,Europe,Guernsey,ocean_broiler_water,0
96,Africa,Guinea,ocean_broiler_water,0.009477121004516614
97,Africa,Guinea-Bissau,ocean_broiler_water,0.008739196383027554
98,Americas,Guyana,ocean_broiler_water,0.0032379454272006463
99,Americas,Haiti,ocean_broiler_water,0.027902674438493445
101,Americas,Honduras,ocean_broiler_water,0.07390237972967585
104,Europe,Iceland,ocean_broiler_water,5.979868299143364e-7
105,Asia,India,ocean_broiler_water,0.28511872321466203
106,Asia,Indonesia,ocean_broiler_water,0.030233169352879587
107,Asia,Iran (Islamic Republic of),ocean_broiler_water,0.1148383887604081
108,Asia,Iraq,ocean_broiler_water,0.050529657735864444
109,Europe,Ireland,ocean_broiler_water,0.006794390272880037
111,Asia,Israel,ocean_broiler_water,0.09571129358316015
112,Europe,Italy,ocean_broiler_water,0.06705982194769461
113,Americas,Jamaica,ocean_broiler_water,0.002377026758127641
114,Asia,Japan,ocean_broiler_water,0.007640172445186678
115,Europe,Jersey,ocean_broiler_water,0
116,Asia,Jordan,ocean_broiler_water,0.014695390997885234
118,Africa,Kenya,ocean_broiler_water,0.011977300296842956
119,Oceania,Kiribati,ocean_broiler_water,0
121,Asia,Kuwait,ocean_broiler_water,0.008305858477135638
124,Europe,Latvia,ocean_broiler_water,0.10889206247726428
125,Asia,Lebanon,ocean_broiler_water,0.0461539205255996
127,Africa,Liberia,ocean_broiler_water,0.004026570637265437
128,Africa,Libya,ocean_broiler_water,7.830509199902506e-5
130,Europe,Lithuania,ocean_broiler_water,0.2857094527575623
134,Africa,Madagascar,ocean_broiler_water,0.013114614285539724
136,Asia,Malaysia,ocean_broiler_water,0.011190247901807854
137,Asia,Maldives,ocean_broiler_water,0
139,Europe,Malta,ocean_broiler_water,0.001088936096863585
140,Oceania,Marshall Islands,ocean_broiler_water,0
142,Africa,Mauritania,ocean_broiler_water,0.0019095149624920606
143,Africa,Mauritius,ocean_broiler_water,6.729761552324469e-9
144,Africa,Mayotte,ocean_broiler_water,0
145,Americas,Mexico,ocean_broiler_water,0.05512201422539106
146,Oceania,Micronesia (Federated States of),ocean_broiler_water,0
148,Europe,Monaco,ocean_broiler_water,0
150,Europe,Montenegro,ocean_broiler_water,1.6107133929723025e-4
151,Americas,Montserrat,ocean_broiler_water,0
152,Africa,Morocco,ocean_broiler_water,0.045980739741168584
153,Africa,Mozambique,ocean_broiler_water,0.02361314178843253
154,Asia,Myanmar,ocean_broiler_water,0.08566595749424614
155,Africa,Namibia,ocean_broiler_water,0.0012307100761740106
156,Oceania,Nauru,ocean_broiler_water,0
158,Europe,Netherlands,ocean_broiler_water,0.11275640468636479
159,Oceania,New Caledonia,ocean_broiler_water,2.1986356770553615e-8
160,Oceania,New Zealand,ocean_broiler_water,0.0020011346476103134
161,Americas,Nicaragua,ocean_broiler_water,0.0696625083108701
163,Africa,Nigeria,ocean_broiler_water,0.1154642517850513
164,Oceania,Niue,ocean_broiler_water,0
165,Oceania,Norfolk Island,ocean_broiler_water,0
166,Asia,Democratic People's Republic of Korea,ocean_broiler_water,0.022609549976769578
169,Europe,Norway,ocean_broiler_water,4.255643987487093e-4
170,Asia,Oman,ocean_broiler_water,1.7330588625005626e-4
171,Asia,Pakistan,ocean_broiler_water,0.15707730381254523
172,Oceania,Palau,ocean_broiler_water,0
174,Americas,Panama,ocean_broiler_water,0.023077953756988942
175,Oceania,Papua New Guinea,ocean_broiler_water,3.885913608046139e-6
178,Americas,Peru,ocean_broiler_water,0.02609557169014963
179,Asia,Philippines,ocean_broiler_water,0.05230828150951151
180,Oceania,Pitcairn,ocean_broiler_water,0
181,Europe,Poland,ocean_broiler_water,0.4137325705355148
182,Europe,Portugal,ocean_broiler_water,0.007565193110458517
184,Asia,Qatar,ocean_broiler_water,5.141716824861185e-4
185,Africa,Congo,ocean_broiler_water,0.007780153955558229
186,Africa,Réunion,ocean_broiler_water,0
187,Europe,Romania,ocean_broiler_water,0.38329456889641966
188,Europe,Russian Federation,ocean_broiler_water,0.018591928633113573
191,Americas,Saint Martin (French Part),ocean_broiler_water,0
192,Africa,Saint Helena,ocean_broiler_water,0
193,Americas,Saint Kitts and Nevis,ocean_broiler_water,1.6466774941077384e-5
194,Americas,Saint Lucia,ocean_broiler_water,1.0655981455690777e-4
195,Americas,Saint Pierre and Miquelon,ocean_broiler_water,0
196,Americas,Saint Vincent and the Grenadines,ocean_broiler_water,2.985292701685632e-4
197,Oceania,Samoa,ocean_broiler_water,0
199,Africa,Sao Tome and Principe,ocean_broiler_water,3.6053608424541474e-4
200,Asia,Saudi Arabia,ocean_broiler_water,0.007543468239559846
201,Africa,Senegal,ocean_broiler_water,0.04013735401061962
203,Africa,Seychelles,ocean_broiler_water,0
204,Africa,Sierra Leone,ocean_broiler_water,0.015279203528699294
205,Asia,Singapore,ocean_broiler_water,0.014065464492887259
206,Americas,Sint Maarten (Dutch part),ocean_broiler_water,0
208,Europe,Slovenia,ocean_broiler_water,0.1588978223786685
209,Oceania,Solomon Islands,ocean_broiler_water,3.0286037749756747e-7
210,Africa,Somalia,ocean_broiler_water,0.0032124262041029403
211,Africa,South Africa,ocean_broiler_water,0.10636776259393514
213,Asia,Republic of Korea,ocean_broiler_water,0.04163943708030789
215,Europe,Spain,ocean_broiler_water,0.03882034575269158
217,Asia,Sri Lanka,ocean_broiler_water,0.03405208278556037
218,Africa,Sudan,ocean_broiler_water,0.008198684679223257
219,Americas,Suriname,ocean_broiler_water,1.375565073157834e-4
222,Europe,Sweden,ocean_broiler_water,0.013010200481346924
224,Asia,Syrian Arab Republic,ocean_broiler_water,0.00444702086384394
225,Asia,Taiwan,ocean_broiler_water,0.003592675615827771
227,Africa,United Republic of Tanzania,ocean_broiler_water,0.04265247197832588
228,Asia,Thailand,ocean_broiler_water,0.10415082329830953
229,Asia,Timor-Leste,ocean_broiler_water,0.00582363960683431
230,Africa,Togo,ocean_broiler_water,0.3241463829061678
231,Oceania,Tokelau,ocean_broiler_water,0
232,Oceania,Tonga,ocean_broiler_water,0
233,Americas,Trinidad and Tobago,ocean_broiler_water,0.0052182966239675025
234,Africa,Tunisia,ocean_broiler_water,0.006643203513646069
235,Asia,Turkey,ocean_broiler_water,0.19715520220563398
237,Americas,Turks and Caicos Islands,ocean_broiler_water,0
238,Oceania,Tuvalu,ocean_broiler_water,0
240,Europe,Ukraine,ocean_broiler_water,0.5712887593486092
241,Asia,United Arab Emirates,ocean_broiler_water,0.003153795122334379
242,Europe,United Kingdom of Great Britain and Northern Ireland,ocean_broiler_water,0.06148790517060399
243,Americas,United States of America,ocean_broiler_water,0.09287395597538184
245,Americas,Uruguay,ocean_broiler_water,0.12877405458984217
247,Oceania,Vanuatu,ocean_broiler_water,1.8482869648659894e-4
249,Americas,Venezuela (Bolivarian Republic of),ocean_broiler_water,0.034452915851250404
250,Asia,Viet Nam,ocean_broiler_water,0.0030054818717403535
252,Oceania,Wallis and Futuna Islands,ocean_broiler_water,0
253,Africa,Western Sahara,ocean_broiler_water,3.131156354628505e-10
254,Asia,Yemen,ocean_broiler_water,2.565972285613343e-4
300,Africa,Madeira Island,ocean_broiler_water,0
301,Africa,Democratic Republic of the Congo,ocean_broiler_water,1.357437192251976e-4
4,Europe,Albania,ocean_salmon_water,3.77332406991173e-9
5,Africa,Algeria,ocean_salmon_water,1.340728958684296e-7
6,Oceania,American Samoa,ocean_salmon_water,0
8,Africa,Angola,ocean_salmon_water,3.887479985959812e-14
9,Americas,Anguilla,ocean_salmon_water,0
11,Americas,Antigua and Barbuda,ocean_salmon_water,0
12,Americas,Argentina,ocean_salmon_water,0.0012556057292854746
14,Americas,Aruba,ocean_salmon_water,0
15,Oceania,Australia,ocean_salmon_water,3.7284145987198923e-4
18,Americas,Bahamas,ocean_salmon_water,0
19,Asia,Bahrain,ocean_salmon_water,0
20,Asia,Bangladesh,ocean_salmon_water,6.352864497306631e-6
21,Americas,Barbados,ocean_salmon_water,3.317188624440775e-12
23,Europe,Belgium,ocean_salmon_water,0.03197495067881795
24,Americas,Belize,ocean_salmon_water,1.3289579051435378e-7
25,Africa,Benin,ocean_salmon_water,2.4757182530214144e-10
26,Americas,Bermuda,ocean_salmon_water,0
29,Americas,Bonaire/ Sint Eustatius and Saba,ocean_salmon_water,0
30,Europe,Bosnia and Herzegovina,ocean_salmon_water,7.226073924197169e-6
33,Americas,Brazil,ocean_salmon_water,6.250582548672898e-4
34,Africa,British Indian Ocean Territory,ocean_salmon_water,0
35,Americas,British Virgin Islands,ocean_salmon_water,0
36,Asia,Brunei Darussalam,ocean_salmon_water,4.445439572009491e-9
37,Europe,Bulgaria,ocean_salmon_water,0.006896636321474404
40,Asia,Cambodia,ocean_salmon_water,1.2967275353767352e-8
41,Africa,Cameroon,ocean_salmon_water,7.388330343133977e-9
42,Americas,Canada,ocean_salmon_water,7.43418846169641e-4
43,Africa,Cabo Verde,ocean_salmon_water,1.1963200935068955e-11
45,Americas,Cayman Islands,ocean_salmon_water,0
48,Americas,Chile,ocean_salmon_water,0.0036545964972913678
49,Asia,China,ocean_salmon_water,2.724050985293899e-4
50,Oceania,Christmas Island,ocean_salmon_water,0
52,Oceania,Cocos (Keeling) Islands,ocean_salmon_water,0
53,Americas,Colombia,ocean_salmon_water,6.848633508217442e-7
54,Africa,Comoros,ocean_salmon_water,0
55,Oceania,Cook Islands,ocean_salmon_water,0
56,Americas,Costa Rica,ocean_salmon_water,1.414814773171161e-10
57,Africa,Côte d’Ivoire,ocean_salmon_water,2.9820748972601426e-9
58,Europe,Croatia,ocean_salmon_water,2.2826277321382748e-5
59,Americas,Cuba,ocean_salmon_water,0
60,Americas,Curaçao,ocean_salmon_water,0
61,Asia,Cyprus,ocean_salmon_water,6.585622506255374e-8
64,Europe,Denmark,ocean_salmon_water,0.01343164968780591
65,Africa,Djibouti,ocean_salmon_water,0
66,Americas,Dominica,ocean_salmon_water,0
67,Americas,Dominican Republic,ocean_salmon_water,9.577525005213169e-9
68,Americas,Ecuador,ocean_salmon_water,3.5932211798205625e-8
69,Africa,Egypt,ocean_salmon_water,8.470503872913073e-6
70,Americas,El Salvador,ocean_salmon_water,1.9284674065610797e-8
71,Africa,Equatorial Guinea,ocean_salmon_water,0
72,Africa,Eritrea,ocean_salmon_water,1.4518448574323802e-10
73,Europe,Estonia,ocean_salmon_water,0.005274197323803415
75,Americas,Falkland Islands (Malvinas),ocean_salmon_water,0
76,Europe,Faroe Islands,ocean_salmon_water,0
77,Oceania,Fiji,ocean_salmon_water,6.035845525859966e-8
78,Europe,Finland,ocean_salmon_water,0.004331678502401471
79,Europe,France,ocean_salmon_water,0.004249137578785379
80,Americas,French Guiana,ocean_salmon_water,0
81,Oceania,French Polynesia,ocean_salmon_water,0
83,Africa,Gabon,ocean_salmon_water,1.4550297366550857e-15
84,Africa,Gambia,ocean_salmon_water,1.722494963605261e-10
85,Asia,Georgia,ocean_salmon_water,1.934397606974876e-8
86,Europe,Germany,ocean_salmon_water,0.013388554511527801
87,Africa,Ghana,ocean_salmon_water,8.826448308336649e-7
88,Europe,Gibraltar,ocean_salmon_water,0
89,Europe,Greece,ocean_salmon_water,2.2560715479784265e-6
90,Americas,Greenland,ocean_salmon_water,0
91,Americas,Grenada,ocean_salmon_water,0
94,Americas,Guatemala,ocean_salmon_water,3.571925684449793e-8
95,Europe,Guernsey,ocean_salmon_water,0
96,Africa,Guinea,ocean_salmon_water,2.4589224436175498e-14
97,Africa,Guinea-Bissau,ocean_salmon_water,1.1867359520837598e-10
98,Americas,Guyana,ocean_salmon_water,2.064507375577437e-9
99,Americas,Haiti,ocean_salmon_water,4.0482277953843377e-10
101,Americas,Honduras,ocean_salmon_water,1.2668973800316016e-11
104,Europe,Iceland,ocean_salmon_water,0
105,Asia,India,ocean_salmon_water,2.0107929357539702e-5
106,Asia,Indonesia,ocean_salmon_water,9.222326928812016e-8
107,Asia,Iran (Islamic Republic of),ocean_salmon_water,2.2955076253533115e-7
108,Asia,Iraq,ocean_salmon_water,3.321153841063346e-9
109,Europe,Ireland,ocean_salmon_water,6.254024165625758e-4
111,Asia,Israel,ocean_salmon_water,2.3051086756188334e-6
112,Europe,Italy,ocean_salmon_water,9.690516478289429e-5
113,Americas,Jamaica,ocean_salmon_water,2.9715146925512742e-8
114,Asia,Japan,ocean_salmon_water,5.1179705308304395e-5
115,Europe,Jersey,ocean_salmon_water,0
116,Asia,Jordan,ocean_salmon_water,3.2600449967409834e-6
118,Africa,Kenya,ocean_salmon_water,3.011511713373958e-8
119,Oceania,Kiribati,ocean_salmon_water,0
121,Asia,Kuwait,ocean_salmon_water,0
124,Europe,Latvia,ocean_salmon_water,0.027466113536291886
125,Asia,Lebanon,ocean_salmon_water,3.186173838413918e-4
127,Africa,Liberia,ocean_salmon_water,6.690812647236333e-14
128,Africa,Libya,ocean_salmon_water,1.2693521673090724e-13
130,Europe,Lithuania,ocean_salmon_water,0.03286013778195631
134,Africa,Madagascar,ocean_salmon_water,3.927859794432465e-9
136,Asia,Malaysia,ocean_salmon_water,7.0335560870646815e-6
137,Asia,Maldives,ocean_salmon_water,0
139,Europe,Malta,ocean_salmon_water,0
140,Oceania,Marshall Islands,ocean_salmon_water,0
142,Africa,Mauritania,ocean_salmon_water,8.588915586979393e-14
143,Africa,Mauritius,ocean_salmon_water,0
144,Africa,Mayotte,ocean_salmon_water,0
145,Americas,Mexico,ocean_salmon_water,1.3498570119016073e-6
146,Oceania,Micronesia (Federated States of),ocean_salmon_water,0
148,Europe,Monaco,ocean_salmon_water,0
150,Europe,Montenegro,ocean_salmon_water,1.0317842711024286e-8
151,Americas,Montserrat,ocean_salmon_water,0
152,Africa,Morocco,ocean_salmon_water,4.1142300527097865e-8
153,Africa,Mozambique,ocean_salmon_water,1.8659659486420927e-9
154,Asia,Myanmar,ocean_salmon_water,7.951667264762132e-6
155,Africa,Namibia,ocean_salmon_water,1.0462738381240236e-10
156,Oceania,Nauru,ocean_salmon_water,0
158,Europe,Netherlands,ocean_salmon_water,0.002796145890426028
159,Oceania,New Caledonia,ocean_salmon_water,0
160,Oceania,New Zealand,ocean_salmon_water,5.2329684803470054e-5
161,Americas,Nicaragua,ocean_salmon_water,1.5434580078014948e-4
163,Africa,Nigeria,ocean_salmon_water,6.071179084899279e-7
164,Oceania,Niue,ocean_salmon_water,0
165,Oceania,Norfolk Island,ocean_salmon_water,0
166,Asia,Democratic People's Republic of Korea,ocean_salmon_water,9.118091247192392e-7
169,Europe,Norway,ocean_salmon_water,9.680496471396409e-4
170,Asia,Oman,ocean_salmon_water,1.3473686226199276e-6
171,Asia,Pakistan,ocean_salmon_water,1.7128180950750393e-6
172,Oceania,Palau,ocean_salmon_water,0
174,Americas,Panama,ocean_salmon_water,1.3188020413632772e-9
175,Oceania,Papua New Guinea,ocean_salmon_water,0
178,Americas,Peru,ocean_salmon_water,1.6686264034396252e-4
179,Asia,Philippines,ocean_salmon_water,1.4188292193148572e-8
180,Oceania,Pitcairn,ocean_salmon_water,0
181,Europe,Poland,ocean_salmon_water,0.006284963425507689
182,Europe,Portugal,ocean_salmon_water,7.792972915630526e-5
184,Asia,Qatar,ocean_salmon_water,0
185,Africa,Congo,ocean_salmon_water,0
186,Africa,Réunion,ocean_salmon_water,0
187,Europe,Romania,ocean_salmon_water,4.843967896714236e-4
188,Europe,Russian Federation,ocean_salmon_water,3.530893791094452e-4
191,Americas,Saint Martin (French Part),ocean_salmon_water,0
192,Africa,Saint Helena,ocean_salmon_water,0
193,Americas,Saint Kitts and Nevis,ocean_salmon_water,0
194,Americas,Saint Lucia,ocean_salmon_water,0
195,Americas,Saint Pierre and Miquelon,ocean_salmon_water,0
196,Americas,Saint Vincent and the Grenadines,ocean_salmon_water,0
197,Oceania,Samoa,ocean_salmon_water,0
199,Africa,Sao Tome and Principe,ocean_salmon_water,0
200,Asia,Saudi Arabia,ocean_salmon_water,4.6587206676942205e-8
201,Africa,Senegal,ocean_salmon_water,1.7796065551977163e-8
203,Africa,Seychelles,ocean_salmon_water,0
204,Africa,Sierra Leone,ocean_salmon_water,0
205,Asia,Singapore,ocean_salmon_water,0
206,Americas,Sint Maarten (Dutch part),ocean_salmon_water,0
208,Europe,Slovenia,ocean_salmon_water,1.2349156168550314e-5
209,Oceania,Solomon Islands,ocean_salmon_water,0
210,Africa,Somalia,ocean_salmon_water,0
211,Africa,South Africa,ocean_salmon_water,2.5793915674329883e-5
213,Asia,Republic of Korea,ocean_salmon_water,2.631675751490595e-5
215,Europe,Spain,ocean_salmon_water,8.473509879324077e-4
217,Asia,Sri Lanka,ocean_salmon_water,1.2499047855257052e-7
218,Africa,Sudan,ocean_salmon_water,4.629009007260434e-8
219,Americas,Suriname,ocean_salmon_water,0
222,Europe,Sweden,ocean_salmon_water,0.005660919892374586
224,Asia,Syrian Arab Republic,ocean_salmon_water,1.8149407072642696e-6
225,Asia,Taiwan,ocean_salmon_water,2.405036104204268e-6
227,Africa,United Republic of Tanzania,ocean_salmon_water,1.4517673128156718e-7
228,Asia,Thailand,ocean_salmon_water,7.2708406061821875e-6
229,Asia,Timor-Leste,ocean_salmon_water,6.516934704299783e-12
230,Africa,Togo,ocean_salmon_water,4.685800851810275e-8
231,Oceania,Tokelau,ocean_salmon_water,0
232,Oceania,Tonga,ocean_salmon_water,0
233,Americas,Trinidad and Tobago,ocean_salmon_water,1.1938518997732477e-8
234,Africa,Tunisia,ocean_salmon_water,1.702460627432428e-7
235,Asia,Turkey,ocean_salmon_water,7.130294087414623e-5
237,Americas,Turks and Caicos Islands,ocean_salmon_water,0
238,Oceania,Tuvalu,ocean_salmon_water,0
240,Europe,Ukraine,ocean_salmon_water,4.706954671199317e-4
241,Asia,United Arab Emirates,ocean_salmon_water,3.191090492206604e-5
242,Europe,United Kingdom of Great Britain and Northern Ireland,ocean_salmon_water,0.005171972192475776
243,Americas,United States of America,ocean_salmon_water,2.3948143079314234e-4
245,Americas,Uruguay,ocean_salmon_water,0.0018185448843941704
247,Oceania,Vanuatu,ocean_salmon_water,0
249,Americas,Venezuela (Bolivarian Republic of),ocean_salmon_water,2.0032863161858927e-9
250,Asia,Viet Nam,ocean_salmon_water,1.7782887087259783e-6
252,Oceania,Wallis and Futuna Islands,ocean_salmon_water,0
253,Africa,Western Sahara,ocean_salmon_water,0
254,Asia,Yemen,ocean_salmon_water,8.839931953661772e-11
300,Africa,Madeira Island,ocean_salmon_water,0
301,Africa,Democratic Republic of the Congo,ocean_salmon_water,4.746916111079929e-14
4,Europe,Albania,ocean_broiler_nutrient,0.039695733276807234
5,Africa,Algeria,ocean_broiler_nutrient,0.025216897675877672
6,Oceania,American Samoa,ocean_broiler_nutrient,0
8,Africa,Angola,ocean_broiler_nutrient,0.010945852729579661
9,Americas,Anguilla,ocean_broiler_nutrient,0
11,Americas,Antigua and Barbuda,ocean_broiler_nutrient,1.9689183612441302e-4
12,Americas,Argentina,ocean_broiler_nutrient,0.061380688755688646
14,Americas,Aruba,ocean_broiler_nutrient,0
15,Oceania,Australia,ocean_broiler_nutrient,0.015954562578670548
18,Americas,Bahamas,ocean_broiler_nutrient,0.0020255718604010693
19,Asia,Bahrain,ocean_broiler_nutrient,0
20,Asia,Bangladesh,ocean_broiler_nutrient,0.23156027168305618
21,Americas,Barbados,ocean_broiler_nutrient,0.0027014858171994596
23,Europe,Belgium,ocean_broiler_nutrient,0.5335846082160242
24,Americas,Belize,ocean_broiler_nutrient,0.03408654853775244
25,Africa,Benin,ocean_broiler_nutrient,0.008435449185697382
26,Americas,Bermuda,ocean_broiler_nutrient,0
29,Americas,Bonaire/ Sint Eustatius and Saba,ocean_broiler_nutrient,0
30,Europe,Bosnia and Herzegovina,ocean_broiler_nutrient,0.1592861919033443
33,Americas,Brazil,ocean_broiler_nutrient,0.11339814599348386
34,Africa,British Indian Ocean Territory,ocean_broiler_nutrient,0
35,Americas,British Virgin Islands,ocean_broiler_nutrient,0
36,Asia,Brunei Darussalam,ocean_broiler_nutrient,0.07089228965000254
37,Europe,Bulgaria,ocean_broiler_nutrient,0.13387886374812616
40,Asia,Cambodia,ocean_broiler_nutrient,0.025873365891093143
41,Africa,Cameroon,ocean_broiler_nutrient,0.025126703006155465
42,Americas,Canada,ocean_broiler_nutrient,0.008741331263101915
43,Africa,Cabo Verde,ocean_broiler_nutrient,0
45,Americas,Cayman Islands,ocean_broiler_nutrient,0
48,Americas,Chile,ocean_broiler_nutrient,0.0083645589200316
49,Asia,China,ocean_broiler_nutrient,0.22447645539578973
50,Oceania,Christmas Island,ocean_broiler_nutrient,0
52,Oceania,Cocos (Keeling) Islands,ocean_broiler_nutrient,0
53,Americas,Colombia,ocean_broiler_nutrient,0.06034973020806158
54,Africa,Comoros,ocean_broiler_nutrient,7.796977218680642e-4
55,Oceania,Cook Islands,ocean_broiler_nutrient,0
56,Americas,Costa Rica,ocean_broiler_nutrient,0.019427051420821385
57,Africa,Côte d’Ivoire,ocean_broiler_nutrient,0.034760335715046595
58,Europe,Croatia,ocean_broiler_nutrient,0.026262979668443417
59,Americas,Cuba,ocean_broiler_nutrient,0
60,Americas,Curaçao,ocean_broiler_nutrient,0
61,Asia,Cyprus,ocean_broiler_nutrient,0.020477526874843693
64,Europe,Denmark,ocean_broiler_nutrient,0.15576322046142838
65,Africa,Djibouti,ocean_broiler_nutrient,2.484198056633933e-6
66,Americas,Dominica,ocean_broiler_nutrient,0.007352785782867603
67,Americas,Dominican Republic,ocean_broiler_nutrient,0.018522594323249278
68,Americas,Ecuador,ocean_broiler_nutrient,0.03847123360445107
69,Africa,Egypt,ocean_broiler_nutrient,2.112145631591017e-6
70,Americas,El Salvador,ocean_broiler_nutrient,0.05964524683121367
71,Africa,Equatorial Guinea,ocean_broiler_nutrient,7.688905359059287e-4
72,Africa,Eritrea,ocean_broiler_nutrient,5.641767107828387e-4
73,Europe,Estonia,ocean_broiler_nutrient,0.009667993133246237
75,Americas,Falkland Islands (Malvinas),ocean_broiler_nutrient,0
76,Europe,Faroe Islands,ocean_broiler_nutrient,0
77,Oceania,Fiji,ocean_broiler_nutrient,0.0013953720655553979
78,Europe,Finland,ocean_broiler_nutrient,0.0047228125258633675
79,Europe,France,ocean_broiler_nutrient,0.24912125008913416
80,Americas,French Guiana,ocean_broiler_nutrient,8.859869179003595e-4
81,Oceania,French Polynesia,ocean_broiler_nutrient,0
83,Africa,Gabon,ocean_broiler_nutrient,0.00611543130437287
84,Africa,Gambia,ocean_broiler_nutrient,0.008823746673224187
85,Asia,Georgia,ocean_broiler_nutrient,0.10843849232613995
86,Europe,Germany,ocean_broiler_nutrient,0.2574138567886817
87,Africa,Ghana,ocean_broiler_nutrient,0.02801191945019052
88,Europe,Gibraltar,ocean_broiler_nutrient,0
89,Europe,Greece,ocean_broiler_nutrient,0.06046253709900035
90,Americas,Greenland,ocean_broiler_nutrient,0
91,Americas,Grenada,ocean_broiler_nutrient,0.005167003027648204
94,Americas,Guatemala,ocean_broiler_nutrient,0.07007198195293039
95,Europe,Guernsey,ocean_broiler_nutrient,0
96,Africa,Guinea,ocean_broiler_nutrient,0.007874395634823813
97,Africa,Guinea-Bissau,ocean_broiler_nutrient,0.0030005037341420343
98,Americas,Guyana,ocean_broiler_nutrient,0.021974373744584778
99,Americas,Haiti,ocean_broiler_nutrient,0.016244071222667286
101,Americas,Honduras,ocean_broiler_nutrient,0.16730865762576808
104,Europe,Iceland,ocean_broiler_nutrient,1.35148483322746e-4
105,Asia,India,ocean_broiler_nutrient,0.28362323830679154
106,Asia,Indonesia,ocean_broiler_nutrient,0.045315464315748046
107,Asia,Iran (Islamic Republic of),ocean_broiler_nutrient,0.37091216789928666
108,Asia,Iraq,ocean_broiler_nutrient,0.13380131022806918
109,Europe,Ireland,ocean_broiler_nutrient,0.010029735373316149
111,Asia,Israel,ocean_broiler_nutrient,0.2587652184289861
112,Europe,Italy,ocean_broiler_nutrient,0.06488371554299784
113,Americas,Jamaica,ocean_broiler_nutrient,0.031072071768646337
114,Asia,Japan,ocean_broiler_nutrient,0.04233050187273325
115,Europe,Jersey,ocean_broiler_nutrient,0
116,Asia,Jordan,ocean_broiler_nutrient,0.14188038690384472
118,Africa,Kenya,ocean_broiler_nutrient,0.005033821289667875
119,Oceania,Kiribati,ocean_broiler_nutrient,0
121,Asia,Kuwait,ocean_broiler_nutrient,0.539387340226766
124,Europe,Latvia,ocean_broiler_nutrient,0.035400958284788286
125,Asia,Lebanon,ocean_broiler_nutrient,0.2862716842075595
127,Africa,Liberia,ocean_broiler_nutrient,0.001641217106534683
128,Africa,Libya,ocean_broiler_nutrient,0.008950560581257733
130,Europe,Lithuania,ocean_broiler_nutrient,0.15678920140120617
134,Africa,Madagascar,ocean_broiler_nutrient,0.006153575673825557
136,Asia,Malaysia,ocean_broiler_nutrient,0.14309716367013625
137,Asia,Maldives,ocean_broiler_nutrient,0
139,Europe,Malta,ocean_broiler_nutrient,0.004986147547007504
140,Oceania,Marshall Islands,ocean_broiler_nutrient,0
142,Africa,Mauritania,ocean_broiler_nutrient,0.00441970771482149
